season,game_id,week,is_postseason,neutral_site,conf_tier,canonical_home,canonical_away,home_conf,away_conf,home_score,away_score,actual_margin,actual_total,posted_spread,posted_total,sp_diff,elo_diff_scaled,rating_diff_blend,ppa_diff,success_rate_diff,expl_diff,rush_rate_diff,third_down_diff,scheme_adj,sp_st_diff,turnover_margin_diff,returning_pct_diff,talent_diff,portal_index_diff,effective_hfa,home_sp,away_sp,home_elo,away_elo
2019,401135294,1,1,1,0,Miami (OH),Louisiana,Mid-American,Sun Belt,17,27,-10,44,15,55.5,6.2,-15.850087772951502,2.1908931321906353,-0.26999999999999996,0,0,0.03049357674104125,-0.14570858283433136,0.14543069641649764,0,-3,-0.2460582585840312,NA,NA,0,-0.7,-6.9,1367,1727
2019,401135295,1,1,1,1,LSU,Clemson,SEC,ACC,42,25,17,67,-4.5,67,-5.5,-0.04402802159153195,-4.508005094834824,0.16999999999999998,0,0,-0.05151162790697672,0.049814328412281506,-0.379093023255814,3.3000000000000003,-5,0.055329314435964894,-29.29000000000002,NA,0,24.2,29.7,2342,2343
2020,401207101,1,0,0,0,Southern Miss,South Alabama,Conference USA,Sun Belt,21,32,-11,53,-12.5,54.5,15.5,7.134897789143776,13.97907232529887,0.07000000000000002,0,0,0.02947143924084894,0.02102461743180306,-0.10048926415013704,1.9000000000000001,-2,0.10807714648366068,NA,NA,3,-4.8,-20.3,1290,1149
2020,401235700,1,0,0,0,Army,Middle Tennessee,FBS Independents,Conference USA,42,0,42,42,-3.5,54,9.200000000000001,17.811943416869568,10.765807893976286,-0.21000000000000002,0,0,0.3945766816429277,0.030505952380952384,0.8356262944906478,0.7000000000000001,8,-0.273058783742237,NA,NA,3.5,-2.1,-11.3,1574,1222
2020,401212484,1,0,0,0,Texas State,SMU,Sun Belt,American Athletic,24,31,-7,55,25,70,-20.6,-19.076996216363145,-20.323090221156935,-0.07999999999999996,0,0,-0.02061855670103091,-0.13509038840164667,-0.20680412371134016,0.9999999999999999,-7,-0.1878646922713616,NA,NA,3,-16.2,4.4,1154,1531
2020,401212553,1,0,0,0,Memphis,Arkansas State,American Athletic,Sun Belt,37,24,13,61,-18.5,71.5,20.9,14.016785018388838,19.648506366979788,-0.06999999999999998,0,0,0.0312384387717351,0.04883048796881301,0.11707084720680716,0.5999999999999999,6,-0.332082451148494,NA,NA,3,18,-2.9,1582,1305
2020,401234576,1,0,0,0,Navy,BYU,American Athletic,FBS Independents,3,55,-52,58,1.5,48.5,8.6,-34.662446706124015,0.734100598886541,-0.26,0,0,0.2650533100477739,-0.15670995670995674,-0.9450254333567703,0.5,-8,0.019114909979913663,NA,NA,3,9.9,1.3,1320,2005
2020,401234565,2,0,0,1,North Carolina,Syracuse,ACC,ACC,31,6,25,37,-23.5,67,13.3,27.831161588858702,15.94202937979249,0.44999999999999996,0,0,0.09326676824326513,0.1924628007231261,-0.10727526177586144,-2.4,-5,0.49271281285423835,25.110000000000014,NA,3,10.3,-3,1837,1287
2020,401236221,2,0,0,0,Iowa State,Louisiana,Big 12,Sun Belt,14,31,-17,45,-13,56.5,3,11.081862523563737,4.4694295497388605,0,0,0,-0.03245274836471401,0.025879917184265022,0.137362581764302,-0.8,-7,0.07882942490344524,NA,NA,3.5,12.6,9.6,1936,1717
2020,401236081,2,0,0,0,Appalachian State,Charlotte,Sun Belt,Conference USA,35,20,15,55,-16.5,60,17.6,22.264929271086963,18.448168958379448,-0.06000000000000001,0,0,0.07525887573964496,0.10609567901234573,0.522862426035503,1.3,-1,0.09799035903485342,NA,NA,4,11.3,-6.3,1739,1299
2020,401236053,2,0,0,0,Kansas State,Arkansas State,Big 12,Sun Belt,31,35,-4,66,-14.5,56,8.9,5.8192428776704554,8.339862341394628,-0.06,0,0,0.13550314465408808,-0.06813526921851532,-0.26750817610062905,0.7,1,-0.15227887418167918,NA,NA,3.5,6,-2.9,1420,1305
2020,401240113,2,0,0,0,Army,Louisiana Monroe,FBS Independents,Sun Belt,37,7,30,44,-24,53.5,8.6,34.00461925038736,13.21902168188861,-0.18000000000000002,0,0,0.5100530622682522,0.1967418546365915,0.8592321953714359,0.9999999999999999,14,0.05166742572081462,NA,NA,3.5,-2.1,-10.7,1574,902
2020,401234574,2,0,0,0,Notre Dame,Duke,FBS Independents,ACC,27,13,14,40,-21.5,51.5,19.5,37.040745969171944,22.689226539849443,0.04999999999999999,0,0,0.05396380150938351,0.09812517821499855,0.5887570961063247,-1.1,25,0.220469300899249,63.71999999999997,NA,4.5,17.7,-1.8,1924,1192
2020,401207113,2,0,0,0,Texas State,UTSA,Sun Belt,Conference USA,48,51,-3,99,-6,56.5,7.5,-13.308355450672433,3.7166626453322844,0.11000000000000004,0,0,-0.09336682459941431,-0.1046283621295645,-0.4439994285850336,0,-10,-0.5245610467086976,NA,NA,3,-16.2,-23.7,1154,1417
2020,401234563,2,0,0,1,Florida State,Georgia Tech,ACC,ACC,13,16,-3,29,-12.5,49,13.8,-1.113246463554348,11.088500642990118,0.09,0,0,-0.04482401656314705,-0.05489829804898294,-0.23651345755693587,0.5999999999999999,4,-0.32160467689675387,NA,NA,4,1.8,-12,1283,1305
2020,401234562,2,0,0,1,Wake Forest,Clemson,ACC,ACC,13,37,-24,50,34,59,-26.1,-32.081738995157124,-27.187588908210387,-0.009999999999999981,0,0,0.09386304909560722,-0.060809452996262225,-0.5602842377260983,1.8,2,-0.3336942850197122,NA,NA,2.5,2,28.1,1529,2163
2020,401239973,2,0,0,0,South Alabama,Tulane,Sun Belt,American Athletic,24,27,-3,51,11,51.5,-27.8,-25.14924965393232,-27.31804539162406,-0.04000000000000002,0,0,-0.07711721729079113,0.05453093812375248,-0.12925387761255902,-2.9,-7,0.08561834349550013,NA,NA,3,-20.3,7.5,1149,1646
2020,401234564,2,0,0,0,Louisville,Western Kentucky,ACC,Conference USA,35,21,14,56,-13,55.5,-1.5,12.144506875138342,0.9808194318433352,0.23000000000000004,0,0,0.05823595929136827,0.127039627039627,-0.08891820580474952,-0.10000000000000009,-7,0.41598323125944414,NA,NA,3,0.2,1.7,1589,1349
2020,401236222,2,0,0,0,Texas,UTEP,Big 12,Conference USA,59,3,56,62,-44,56,37.6,41.341925487450105,38.28035008862729,0.01999999999999999,0,0,-0.03963304952632207,-0.07469533068601947,0.26226885717711956,1.9000000000000001,16,0.3364827313047876,NA,NA,4,12,-25.6,1900,1083
2020,401236658,2,0,0,0,Kansas,Coastal Carolina,Big 12,Sun Belt,23,38,-15,61,-6,56.5,3,-36.02870372957708,-4.096127950832197,-0.27999999999999997,0,0,-0.08854862266376129,-0.2978069760846961,-0.4514794942087055,-0.29999999999999993,-17,-0.3072491449544548,NA,NA,2.5,-9.8,-12.8,992,1704
2020,401212522,3,0,0,0,Tulane,Navy,American Athletic,American Athletic,24,27,-3,51,-5.5,44.5,-2.4000000000000004,16.496288505396247,1.0356888191629539,0.07000000000000003,0,0,-0.17373596288072335,0.010952380952380991,0.5130171350348989,1,7,-0.08994579335267427,NA,NA,3,7.5,9.9,1646,1320
2020,401234571,3,0,0,1,Pittsburgh,Syracuse,ACC,ACC,21,10,11,31,-21,46.5,7.1,14.016785018388838,8.357597276070697,0.09,0,0,-0.00958005545161511,0.1027239412142506,0.38151162004373024,-2.4,0,0.3583000988394998,NA,NA,3,4.1,-3,1564,1287
2020,401215301,3,0,0,0,Georgia State,Louisiana,Sun Belt,Sun Belt,31,34,-3,65,17,57.5,-20.1,-17.811943416869568,-19.683989712158102,-0.09,0,0,0.007482640274563024,0.02427099703160468,0.11194907813871818,-2.5,-9,-0.18118368753226854,NA,NA,2.5,-10.5,9.6,1365,1717
2020,401234567,3,0,0,1,Duke,Boston College,ACC,ACC,6,26,-20,32,-4,49.5,3.9000000000000004,-15.838461049659587,0.31118890006189304,-0.07999999999999999,0,0,0.04829309712653662,-0.05527210884353739,-0.2074370404677821,3.1,-26,-0.006317559995786204,NA,NA,2.5,-1.8,-5.7,1192,1505
2020,401236041,3,0,0,0,Oklahoma State,Tulsa,Big 12,American Athletic,16,7,9,23,-24,67,11.2,10.32283084386759,11.040514698885016,0.06000000000000001,0,0,0.06056808314459894,0.006496751624187891,-0.1958674771056943,1.9,2,-0.16346330021698996,NA,NA,3.5,8.7,-2.5,1742,1538
2020,401241282,3,0,0,0,Notre Dame,South Florida,FBS Independents,American Athletic,52,0,52,52,-23,49,27.5,40.38048535983499,29.841906429060906,0.09000000000000001,0,0,0.06368890813942751,0.17857832721653466,0.34496048511357436,3.1,10,0.1719456238239523,NA,NA,4.5,17.7,-9.8,1924,1126
2020,401236939,3,0,0,0,Marshall,Appalachian State,Conference USA,Sun Belt,17,7,10,24,6,61,-13.200000000000001,-9.46259494021196,-12.520471807311266,-0.09999999999999999,0,0,-0.06562909683591389,-0.059220679012345734,0.3574159373560571,0.6000000000000001,2,-0.275326940526096,NA,NA,3,-1.9,11.3,1552,1739
2020,401234568,3,0,0,0,Georgia Tech,UCF,ACC,American Athletic,21,49,-28,70,9.5,63.5,-31.1,-21.10108069555287,-29.282014671918702,-0.18,0,0,0.06872831190038786,-0.08271198196636037,-0.08382527046335997,-1.7999999999999998,-19,0.03871978062328363,NA,NA,3,-12,19.1,1305,1722
2020,401240640,3,0,0,0,Middle Tennessee,Troy,Conference USA,Sun Belt,14,47,-33,61,2.5,65.5,-6.9,-11.132464635543482,-7.669539024644269,0.08000000000000002,0,0,0.09109637545870086,-0.035442073170731725,-0.47220884568338395,0.19999999999999996,2,0.29957586618876947,NA,NA,2.5,-11.3,-4.4,1222,1442
2020,401207120,3,0,0,0,North Texas,SMU,Conference USA,American Athletic,35,65,-30,100,14.5,72.5,-10.5,-17.103513849153163,-11.700638881664212,0.12,0,0,0.06867779204107827,4.5045045045044585e-4,-0.3839537869062901,3.3,-10,-0.05295508335414545,NA,NA,2.5,-6.1,4.4,1193,1531
2020,401234569,3,0,0,1,Louisville,Miami,ACC,ACC,34,47,-13,81,1.5,65.5,-9.4,-3.5927499505617595,-8.344136354647592,2.7755575615628914e-17,0,0,0.04767857142857135,0.04631787965121298,0.09137857142857131,0.09999999999999998,-16,0.15874976910794913,NA,NA,3,0.2,9.6,1589,1660
2020,401207106,3,0,0,0,Southern Miss,Louisiana Tech,Conference USA,Conference USA,30,31,-1,61,-7,59,-5,1.720471807311265,-3.7780960350343156,0.11000000000000004,0,0,0.08646043322863156,0.03261183261183259,-0.14560071795490015,-0.7,-2,-0.02477489780496911,NA,NA,3,-4.8,0.2,1290,1256
2020,401215302,3,0,0,0,Louisiana Monroe,Texas State,Sun Belt,Sun Belt,17,38,-21,55,3,58,5.5,-12.75173221889526,2.1815032329281343,-0.04999999999999999,0,0,-0.0853941015268172,-0.07548673007020867,-0.2414374265953283,-0.4999999999999999,-5,0.054531806942615835,NA,NA,2.5,-10.7,-16.2,902,1154
2020,401234570,3,0,0,1,NC State,Wake Forest,ACC,ACC,45,42,3,87,2,54,-8.3,-4.503587966197135,-7.609743266581297,-0.13,0,0,-0.029034911605599234,0.038116090978149164,0.25150465673972455,0.2999999999999998,-16,0.3975578657393153,NA,NA,3,-6.3,2,1440,1529
2020,401207134,4,0,0,0,UTSA,Middle Tennessee,Conference USA,Conference USA,37,35,2,72,-6,59,-12.399999999999999,9.867411836049902,-8.351379666172743,-0.09000000000000002,0,0,0.06328454550090701,0.013879189944134063,0.3783441764230189,0.20000000000000007,9,0.14530303030303016,NA,NA,2,-23.7,-11.3,1417,1222
2020,401236952,4,0,0,1,Ole Miss,Florida,SEC,SEC,35,51,-16,86,14,59.5,-21.1,-9.411992828232217,-18.97490778695131,0.07,0,0,0.1422409667384542,0,-0.38299329983249586,-3.5999999999999996,-2,0.3019139303401272,-37.22,NA,3.5,2.9,24,1614,1800
2020,401237034,4,0,0,1,Auburn,Kentucky,SEC,SEC,29,13,16,42,-6.5,46.5,11.9,8.703563260515812,11.318829683730147,0.15,0,0,-0.12517237472800935,0.08316990550900338,-0.24990347015231484,0.8,-6,0.06142523618938711,65.25999999999999,NA,4,21,9.1,1747,1575
2020,401212536,4,0,0,0,East Carolina,UCF,American Athletic,American Athletic,28,51,-23,79,28,77.5,-33.1,-18.62157720854546,-30.46755949246281,-0.23,0,0,0.03086100702071759,-0.16290165530671863,0.04073825214282645,0.30000000000000004,-14,-0.0029347346420517395,NA,NA,3,-14,19.1,1354,1722
2020,401234594,4,0,0,1,Syracuse,Georgia Tech,ACC,ACC,37,20,17,57,7.5,52.5,9,-0.9108380156353757,7.198029451702658,-0.18,0,0,-0.10361654035367635,-0.14952099561285698,0.06463076718521477,4,10,-0.32714239454925326,NA,NA,2,-3,-12,1287,1305
2020,401235996,4,0,0,1,Oklahoma,Kansas State,Big 12,Big 12,35,38,-3,73,-27.5,61.5,16.9,32.486555890995064,19.73391925290819,0,0,0,-0.051841655996585634,0.07669874599008453,0.643683994878361,-0.30000000000000004,8,-0.4841630041137794,NA,NA,4,22.9,6,2062,1420
2020,401234595,4,0,0,1,Pittsburgh,Louisville,ACC,ACC,23,20,3,43,-2.5,53,3.8999999999999995,-1.2650527994935774,2.960899491001167,-0.16,0,0,-0.09477009477009474,-0.08339059784146491,0.3196068796068796,0.5,15,0.1198079244857897,NA,NA,3,4.1,0.2,1564,1589
2020,401215303,4,0,0,0,Louisiana,Georgia Southern,Sun Belt,Sun Belt,20,18,2,38,-11.5,49,14.1,5.6674365417312265,12.56680664395113,0.09,0,0,-0.2038883075397918,0.02262825642393529,-0.21209891501900097,0.40000000000000013,1,-0.2574116770935685,NA,NA,3.5,9.6,-4.5,1717,1605
2020,401235994,4,0,0,1,TCU,Iowa State,Big 12,Big 12,34,37,-3,71,4,43.5,-5.8999999999999995,-10.980658299604253,-6.823756054473499,-0.12000000000000004,0,0,0.051536216653767286,-0.08977978543195936,-0.06542784716650224,0.5,-5,-0.2158873076650839,25.22999999999999,NA,3,6.7,12.6,1719,1936
2020,401240996,4,0,0,0,Cincinnati,Army,American Athletic,FBS Independents,24,10,14,34,-12.5,44,11.2,17.811943416869568,12.40217153033992,0.07,0,0,-0.34043093658478274,0.0021645021645021467,0.054244815014045725,1.5,-2,0.15698399086969128,NA,NA,3,9.1,-2.1,1926,1574
2020,401237035,4,0,0,1,LSU,Mississippi State,SEC,SEC,34,44,-10,78,-14.5,57,29.6,11.992700539199113,26.398672825308928,0.29000000000000004,0,0,0.19521913020098136,0.010643106636531785,-0.7865858708072864,2.8,16,-0.3199276708586929,46.00999999999999,NA,4.5,33.1,3.5,1756,1519
2020,401240194,4,0,0,0,Louisiana Monroe,UTEP,Sun Belt,Conference USA,6,31,-25,37,-9.5,49,14.900000000000002,-9.1589822683335,10.525639587575728,-0.009999999999999981,0,0,-0.16177474001223469,-0.18472787473270336,-0.3978760999482376,-1.2999999999999998,-1,0.021554765756772565,NA,NA,2.5,-10.7,-25.6,902,1083
2020,401235995,4,0,0,1,Texas Tech,Texas,Big 12,Big 12,56,63,-7,119,17.5,71,-9.3,-23.681788406519768,-11.914870619367232,-0.04999999999999999,0,0,-0.055746518596862304,0.005949979830576824,-0.1112938480521769,-0.40000000000000013,-17,-0.28434736378652786,NA,NA,3,2.7,12,1432,1900
2020,401235997,4,0,0,1,Oklahoma State,West Virginia,Big 12,Big 12,27,13,14,40,-6,49,15.7,8.551756924576582,14.400319440832105,0.030000000000000013,0,0,0.12595988181272466,0.005959982971477207,-0.07652267464976498,0.7000000000000001,-1,0.1338851147204776,10.920000000000016,NA,3.5,8.7,-7,1742,1573
2020,401237033,4,0,0,1,Arkansas,Georgia,SEC,SEC,10,37,-27,47,28,53,-37.4,-29.045612276372538,-35.88102041388591,0.05,0,0,0.030002746593251084,-0.12592592592592594,-0.22687569611000208,-2.6,7,0.06296521650948178,-69.15,NA,3.5,-10.6,26.8,1376,1950
2020,401234638,4,0,0,1,Virginia,Duke,ACC,ACC,38,20,18,58,-4,44.5,8.1,16.243277945497532,9.580595990090458,0.04999999999999999,0,0,-0.03771033946114194,-0.016275391275391293,0.3773380021398697,-0.30000000000000004,18,-0.2058861581450161,9.099999999999994,NA,2.5,6.3,-1.8,1513,1192
2020,401241303,4,0,0,0,Boston College,Texas State,ACC,Sun Belt,24,21,3,45,-21.5,58,10.5,17.76134130488983,11.820243873616331,-2.7755575615628914e-17,0,0,0.0013109668208711178,0.11105104293372975,0.24044339506088086,-0.7000000000000001,10,0.04766620095686691,NA,NA,2.5,-5.7,-16.2,1505,1154
2020,401236951,4,0,0,1,Missouri,Alabama,SEC,SEC,19,38,-19,57,29,56,-24.599999999999998,-45.23828810989033,-28.35241601998006,-0.13999999999999996,0,0,-0.036894187314944704,-0.16737588652482266,-0.6819089917406889,1.1,-15,-0.12228075136054051,-111.89999999999998,NA,3,7.8,32.4,1504,2398
2020,401234734,4,0,0,0,Southern Miss,Tulane,Conference USA,American Athletic,24,66,-42,90,3.5,54.5,-12.3,-18.01435186478854,-13.338973066325188,0.03,0,0,-0.04764577804994219,0.07555555555555554,-0.27410764101517315,-1,-9,0.1936954899791608,NA,NA,3,-4.8,7.5,1290,1646
2020,401237037,4,0,0,1,Texas A&M,Vanderbilt,SEC,SEC,17,12,5,29,-31.5,46.5,25.4,39.41904523221987,27.948917314949064,-0.04999999999999999,0,0,0.030264550264550216,0.1531887272137178,0.9787428571428574,-0.8999999999999999,14,0.3997192399588805,NA,NA,4.5,15,-10.4,1867,1088
2020,401235993,4,0,0,1,Baylor,Kansas,Big 12,Big 12,47,14,33,61,-17,60.5,27.6,27.57815102895999,27.59602745981091,-0.030000000000000027,0,0,-0.08280004799568036,0.09859154929577466,0.5445219930206281,1.7,12,0.26576980605501616,NA,NA,3,17.8,-9.8,1537,992
2020,401234593,4,0,0,1,Miami,Florida State,ACC,ACC,52,10,42,62,-11.5,54,7.8,19.076996216363145,9.850362948429662,-0.020000000000000018,0,0,-0.021281055900621015,0.045173961840628496,0.2921037267080745,0.4,7,0.0742046875932616,-20.960000000000008,NA,3.5,9.6,1.8,1660,1283
2020,401237036,4,0,0,1,South Carolina,Tennessee,SEC,SEC,27,31,-4,58,4.5,45.5,-6.000000000000001,-7.539714684981721,-6.279948124542131,0.11999999999999997,0,0,-0.015151515151515249,0.07077205882352944,-0.4384848484848487,1.9000000000000001,1,-0.46843723590353137,-25.95999999999998,NA,3.5,4.8,10.8,1335,1484
2020,401234566,4,0,0,1,Virginia Tech,NC State,ACC,ACC,45,24,21,69,-5.5,57.5,14.3,5.6674365417312265,12.730443007587494,0.2,0,0,0.1306507897130571,-0.057535142203334444,-0.5054834366989166,0,9,-0.27521569450706035,5.890000000000015,NA,4,8,-6.3,1552,1440
2020,401236223,4,0,0,0,BYU,Troy,FBS Independents,Sun Belt,48,7,41,55,-14.5,59,5.7,28.48898904459536,9.843452553562791,0.24,0,0,0.11229598222267634,0.035107169253510706,0.13711220658476175,0.10000000000000009,10,-0.028028693136306904,NA,NA,3.5,1.3,-4.4,2005,1442
2020,401246275,5,0,0,0,BYU,Louisiana Tech,FBS Independents,Conference USA,45,14,31,59,-24,61.5,1.1,37.90098187282758,7.791087613241379,0.27,0,0,0.04278886411152322,0.1028138528138528,0.4971201162651603,-1.2,8,-0.1476395044113693,NA,NA,3.5,1.3,0.2,2005,1256
2020,401237096,5,0,0,1,Florida,South Carolina,SEC,SEC,38,24,14,62,-14.5,57,19.2,23.52998207058054,19.98726946737828,0.1,0,0,-0.11612554112554108,0.12880684188569042,0.3548268398268397,-0.5000000000000002,1,0.26300309695844987,33.69999999999999,NA,4,24,4.8,1800,1335
2020,401237099,5,0,0,1,Tennessee,Missouri,SEC,SEC,35,12,23,47,-10,48.5,3.000000000000001,-1.012042239594862,2.2705377746191164,-0.12,0,0,0.07729822771898515,-0.13574911347517732,0.2543350758638274,-0.10000000000000003,0,0.2748262418434384,64.69999999999999,NA,4,10.8,7.8,1484,1504
2020,401215304,5,0,0,0,Coastal Carolina,Arkansas State,Sun Belt,Sun Belt,52,23,29,75,3.5,64.5,-9.9,20.190242679917496,-4.429046785469546,0.03,0,0,0.19144841828592885,0.13135741164604103,0.06036421665258607,-2.2,17,-0.10381808386432745,NA,NA,3.5,-12.8,-2.9,1704,1305
2020,401212547,5,0,0,0,Georgia State,East Carolina,Sun Belt,American Athletic,49,29,20,78,1.5,70.5,3.5,0.556623231777174,2.9648405875958495,-0.01999999999999999,0,0,0.037584424929271165,0.1210379981464319,0.29594596804526646,-1.5999999999999999,3,-0.2021880621951797,NA,NA,2.5,-10.5,-14,1365,1354
2020,401234600,5,0,0,1,Pittsburgh,NC State,ACC,ACC,29,30,-1,59,-14,45.5,10.399999999999999,6.274661885488144,9.649938524634207,-0.04999999999999999,0,0,-0.043725216387086874,-0.07683193910889313,0.2139281989641701,-1.7,9,0.03286392120787862,NA,NA,3,4.1,-6.3,1564,1440
2020,401235998,5,0,0,1,West Virginia,Baylor,Big 12,Big 12,27,21,6,48,1,54.5,-24.8,1.8216760312707514,-19.95969526704168,0.020000000000000004,0,0,-0.0012566820237825405,0.0825943314206225,0.15798519674731248,-1.3,-7,-0.08714316558811719,-11.050000000000011,NA,4,-7,17.8,1573,1537
2020,401236002,5,0,0,1,Texas,TCU,Big 12,Big 12,31,33,-2,64,-10.5,61.5,5.3,9.1589822683335,6.001633139697,0.14,0,0,-0.08504398826979476,0.0020352781546811305,-0.10240469208211134,1,11,0.2004234123762293,66.9,NA,4,12,6.7,1900,1719
2020,401237093,5,0,0,1,Alabama,Texas A&M,SEC,SEC,52,24,28,76,-18,54,17.4,26.869721461243582,19.121767538407923,0.18999999999999995,0,0,-0.026296296296296262,0.05112781954887213,0.04162962962962963,-1.2,4,0.02005736008605441,31.819999999999993,NA,4.5,32.4,15,2398,1867
2020,401212486,5,0,0,0,SMU,Memphis,American Athletic,American Athletic,30,27,3,57,-2,75,-13.6,-2.5807077109668977,-11.59649231108489,0.10999999999999999,0,0,0.015931372549019607,0.018541797611565047,-0.2501960784313725,-3.8,2,0.05876972995669205,NA,NA,3,4.4,18,1531,1582
2020,401236001,5,0,0,1,Kansas State,Texas Tech,Big 12,Big 12,31,21,10,52,-1,63,3.3,-0.6072253437569171,2.5895953920441968,0.04999999999999999,0,0,0.12795081967213118,-0.04091296020429874,-0.26614972677595616,0.6000000000000001,5,0.22378613057738134,NA,NA,3.5,6,2.7,1420,1432
2020,401236000,5,0,0,1,Kansas,Oklahoma State,Big 12,Big 12,7,47,-40,54,21.5,53,-18.5,-37.95158398480732,-22.03665163360133,-0.01999999999999999,0,0,-0.04190315179326176,-0.18714586368787436,-0.7012486414684217,-1.0999999999999999,-4,-0.31251175518737656,NA,NA,2.5,-9.8,8.7,992,1742
2020,401234597,5,0,0,1,Boston College,North Carolina,ACC,ACC,22,26,-4,48,14.5,52.5,-16,-16.799901177274705,-16.145436577686308,-0.20999999999999996,0,0,-0.09881289023351669,-0.011723838471558834,0.030645970272851653,-1.3,9,-0.48665735015240497,NA,NA,2.5,-5.7,10.3,1505,1837
2020,401212476,5,0,0,0,Cincinnati,South Florida,American Athletic,American Athletic,28,7,21,35,-22,44.5,18.9,40.48168958379448,22.8239435606899,-0.04000000000000001,0,0,0.04434906683928852,0.14809384164222872,0.8450272152879715,3.8000000000000003,8,0.17331090549674433,NA,NA,3,9.1,-9.8,1926,1126
2020,401237097,5,0,0,1,Kentucky,Ole Miss,SEC,SEC,41,42,-1,83,-7,63,6.199999999999999,-1.9734823672099808,4.7139122968709115,-0.38,0,0,0.06592054528903724,-0.1302567176106283,0.78370305133917,3.0999999999999996,15,-0.17558591073141772,-33.140000000000015,NA,3,9.1,2.9,1575,1614
2020,401234599,5,0,0,1,Duke,Virginia Tech,ACC,ACC,31,38,-7,69,11,54,-9.8,-18.216760312707514,-11.33032005685591,-0.18,0,0,-0.12204897551224381,0.003446115288220586,-0.060472163918041,0.10000000000000009,-22,-0.05048258041851367,-31.22,NA,2.5,-1.8,8,1192,1552
2020,401207136,5,0,0,0,FAU,Charlotte,Conference USA,Conference USA,21,17,4,38,-5,63,5.7,10.525239291786564,6.577316234870284,-0.22,0,0,0.03839656964656968,-0.035037878787878785,0.6204287941787943,1.3,-2,-0.161408984944869,NA,NA,2.5,-0.6,-6.3,1507,1299
2020,401207138,5,0,0,0,Middle Tennessee,Western Kentucky,Conference USA,Conference USA,17,20,-3,37,7,52.5,-13,-6.426468221427372,-11.804812403895884,0.20000000000000004,0,0,-0.0037288897397267373,0.10136217948717946,-0.43894459102902383,-0.40000000000000013,3,0.515138335056368,NA,NA,2.5,-11.3,1.7,1222,1349
2020,401212557,5,0,0,0,Air Force,Navy,Mountain West,American Athletic,40,7,33,47,6.5,46.5,2.1999999999999993,17.9637497528088,5.066136318692508,0.15000000000000002,0,0,0.04074448679613618,0.14957983193277313,0.4285304159250214,2.4,2,-0.11452204656127013,NA,NA,3,12.1,9.9,1675,1320
2020,401215305,5,0,0,0,Louisiana Monroe,Georgia Southern,Sun Belt,Sun Belt,30,35,-5,65,19.5,51,-6.199999999999999,-35.57328472175939,-11.540597222138071,0.08000000000000002,0,0,-0.3919905180064459,-0.1492688777157618,-0.8029763183707785,-2.0999999999999996,-17,-0.5089741130269929,NA,NA,2.5,-10.7,-4.5,902,1605
2020,401237098,5,0,0,1,Vanderbilt,LSU,SEC,SEC,7,41,-34,48,21,49.5,-43.5,-33.80221080246839,-41.73676560044879,0.009999999999999981,0,0,0.06148513045064774,0.060199582269668095,-0.47783251231527113,-0.5,-17,-0.09842644424229297,NA,NA,2.5,-10.4,33.1,1088,1756
2020,401235999,5,0,0,1,Iowa State,Oklahoma,Big 12,Big 12,37,30,7,67,8,61.5,-10.299999999999999,-6.37586610944763,-9.58652111080866,-0.01999999999999999,0,0,0.013145126537344232,0.04600874166091562,-0.07834048977997415,-1.4,-2,0.5601881326117806,-84.18,NA,3.5,12.6,22.9,1936,2062
2020,401207139,5,0,0,0,North Texas,Southern Miss,Conference USA,Conference USA,31,41,-10,72,-2,74,-1.2999999999999998,-4.90840486203508,-1.9560736112791053,0.21999999999999997,0,0,-0.005657106237481946,0.04444444444444445,-0.37503359911286305,2.0999999999999996,-2,-0.03960845476977515,NA,NA,2.5,-6.1,-4.8,1193,1290
2020,401212531,5,0,0,0,UCF,Tulsa,American Athletic,American Athletic,26,34,-8,60,-20.5,70,21.6,9.31078860427273,19.365597928049585,0.37,0,0,-0.01593829238669542,0.08062740781507982,-0.5850103343205983,1.9,14,-0.19605188786774463,NA,NA,3,19.1,-2.5,1722,1538
2020,401237095,5,0,0,1,Georgia,Auburn,SEC,SEC,27,6,21,33,-7.5,44.5,5.800000000000001,10.272228731887848,6.613132496706882,-0.059999999999999984,0,0,0.03208267473426263,0.009892170651664312,0.38044219021247344,0.6000000000000001,-6,-0.3489234833888013,36.52000000000004,NA,4.5,26.8,21,1950,1747
2020,401237094,5,0,0,1,Mississippi State,Arkansas,SEC,SEC,14,21,-7,35,-17,68,14.1,7.236102013103262,12.852018547836956,-0.23,0,0,-0.314874057373863,-0.00849256900212314,0.30180315633988963,-0.9,-12,0.1496711745994575,-1.4000000000000057,NA,3.5,3.5,-10.6,1519,1376
2020,401234598,5,0,0,1,Clemson,Virginia,ACC,ACC,41,23,18,64,-28,55,21.8,32.89137278683301,23.816613233969637,0.06999999999999998,0,0,-0.03571961222967934,0.09305778020861821,0.4660372856077555,-1.9,9,0.46772085235098704,71.52000000000001,NA,4.5,28.1,6.3,2163,1513
2020,401212523,6,0,0,0,Houston,Tulane,American Athletic,American Athletic,49,31,18,80,-6.5,58,-11.8,-7.742123132900693,-11.062204205981944,-2.7755575615628914e-17,0,0,-0.12622515850167726,0.05829201101928372,-0.07178998220188149,1.2,-15,0.2692729614219535,NA,NA,3,-4.3,7.5,1493,1646
