game_id,week,season_type,neutral_site,canonical_away,canonical_home,home_conf,away_conf,conf_tier,conf_tier_label,home_score,away_score,actual_margin,home_sp,away_sp,rating_diff,effective_hfa,ppa_diff,success_rate_diff,ppa_adj,success_adj,ppa_active,proj_spread_sp,proj_spread,pred_home_margin_sp,pred_home_margin,pred_error_sp,abs_error_sp,pred_error,abs_error,posted_spread,model_edge,bet_qualifies,bet_side,bet_covered
401760374,4,regular,FALSE,Fresno State,Hawaii,Mountain West,Mountain West,2,G5,21,23,-2,-10.9,-3.8,-7.1000000000000005,4,0.13,NA,0.65,0,TRUE,3.1000000000000005,2.45,-3.1000000000000005,-2.45,-1.1000000000000005,1.1000000000000005,-0.4500000000000002,0.4500000000000002,2.5,0.04999999999999982,FALSE,NA,NA
401762471,5,regular,FALSE,Army,East Carolina,American Athletic,American Athletic,2,G5,28,6,22,-1,9.2,-10.2,3,-0.07,NA,-0.35000000000000003,0,TRUE,7.199999999999999,7.549999999999999,-7.199999999999999,-7.549999999999999,-29.2,29.2,-29.549999999999997,29.549999999999997,-3.5,-11.049999999999999,TRUE,away,FALSE
401754543,5,regular,FALSE,Florida State,Virginia,ACC,ACC,1,P4 (SEC/Big Ten/Big 12/ACC),46,38,8,-5.1,-3.2,-1.8999999999999995,2.5,-0.20000000000000004,NA,-1.0000000000000002,0,TRUE,-0.6000000000000005,0.39999999999999947,0.6000000000000005,-0.39999999999999947,-7.3999999999999995,7.3999999999999995,-8.399999999999999,8.399999999999999,7,6.6000000000000005,TRUE,home,TRUE
401756902,5,regular,FALSE,TCU,Arizona State,Big 12,Big 12,1,P4 (SEC/Big Ten/Big 12/ACC),27,24,3,9.4,10.8,-1.4000000000000004,3,-0.11999999999999997,NA,-0.5999999999999999,0,TRUE,-1.5999999999999996,-1,1.5999999999999996,1,-1.4000000000000004,1.4000000000000004,-2,2,-3,-2,FALSE,NA,NA
401752939,5,regular,FALSE,Houston,Oregon State,Pac-12,Big 12,2,G5,24,27,-3,-6.7,-8.2,1.4999999999999991,3,0.009999999999999995,NA,0.049999999999999975,0,TRUE,-4.499999999999999,-4.549999999999999,4.499999999999999,4.549999999999999,7.499999999999999,7.499999999999999,7.549999999999999,7.549999999999999,11.5,16.049999999999997,FALSE,NA,NA
401762825,5,regular,FALSE,Bowling Green,Ohio,Mid-American,Mid-American,2,G5,35,20,15,2.3,-1.8,4.1,3,0.15999999999999998,NA,0.7999999999999998,0,TRUE,-7.1,-7.8999999999999995,7.1,7.8999999999999995,-7.9,7.9,-7.1000000000000005,7.1000000000000005,-7.5,0.39999999999999947,FALSE,NA,NA
401754545,5,regular,FALSE,Duke,Syracuse,ACC,ACC,1,P4 (SEC/Big Ten/Big 12/ACC),3,38,-35,5.5,5.6,-0.09999999999999964,2,-0.16999999999999998,NA,-0.8499999999999999,0,TRUE,-1.9000000000000004,-1.0500000000000005,1.9000000000000004,1.0500000000000005,36.9,36.9,36.05,36.05,4,5.050000000000001,TRUE,home,FALSE
401752850,5,regular,FALSE,USC,Illinois,Big Ten,Big Ten,1,P4 (SEC/Big Ten/Big 12/ACC),34,32,2,9.6,11.9,-2.3000000000000007,3,-0.07,NA,-0.35000000000000003,0,TRUE,-0.6999999999999993,-0.3499999999999992,0.6999999999999993,0.3499999999999992,-1.3000000000000007,1.3000000000000007,-1.6500000000000008,1.6500000000000008,6.5,6.85,TRUE,home,TRUE
401756906,5,regular,FALSE,UCF,Kansas State,Big 12,Big 12,1,P4 (SEC/Big Ten/Big 12/ACC),34,20,14,14.1,2.8,11.3,3.5,0.07,NA,0.35000000000000003,0,TRUE,-14.8,-15.15,14.8,15.15,0.8000000000000007,0.8000000000000007,1.1500000000000004,1.1500000000000004,-6,9.15,TRUE,home,TRUE
401756905,5,regular,FALSE,Cincinnati,Kansas,Big 12,Big 12,1,P4 (SEC/Big Ten/Big 12/ACC),34,37,-3,4.9,-0.1,5,2.5,2.7755575615628914e-17,NA,1.3877787807814457e-16,0,TRUE,-7.5,-7.5,7.5,7.5,10.5,10.5,10.5,10.5,-5.5,2,FALSE,NA,NA
401752717,5,regular,FALSE,Notre Dame,Arkansas,SEC,FBS Independents,1,P4 (SEC/Big Ten/Big 12/ACC),13,56,-43,11,23.9,-12.899999999999999,3.5,0.20000000000000007,NA,1.0000000000000004,0,TRUE,9.399999999999999,8.399999999999999,-9.399999999999999,-8.399999999999999,33.6,33.6,34.6,34.6,5.5,-2.8999999999999986,FALSE,NA,NA
401754547,5,regular,FALSE,Louisville,Pittsburgh,ACC,ACC,1,P4 (SEC/Big Ten/Big 12/ACC),27,34,-7,4.9,13.6,-8.7,3,0.07000000000000002,NA,0.3500000000000001,0,TRUE,5.699999999999999,5.35,-5.699999999999999,-5.35,1.3000000000000007,1.3000000000000007,1.6500000000000004,1.6500000000000004,3,-2.3499999999999996,FALSE,NA,NA
401761617,5,regular,FALSE,South Alabama,North Texas,American Athletic,Sun Belt,2,G5,36,22,14,-4.5,2.8,-7.3,2.5,0.12999999999999998,NA,0.6499999999999999,0,TRUE,4.8,4.15,-4.8,-4.15,-18.8,18.8,-18.15,18.15,-13.5,-17.65,FALSE,NA,NA
401754546,5,regular,FALSE,Georgia Tech,Wake Forest,ACC,ACC,1,P4 (SEC/Big Ten/Big 12/ACC),29,30,-1,-5.7,1.9,-7.6,2.5,-0.29000000000000004,NA,-1.4500000000000002,0,TRUE,5.1,6.550000000000001,-5.1,-6.550000000000001,-4.1,4.1,-5.550000000000001,5.550000000000001,13.5,6.949999999999999,TRUE,home,TRUE
401752849,5,regular,FALSE,Rutgers,Minnesota,Big Ten,Big Ten,1,P4 (SEC/Big Ten/Big 12/ACC),31,28,3,10.4,6.4,4,3,-0.19999999999999998,NA,-0.9999999999999999,0,TRUE,-7,-6,7,6,4,4,3,3,-3.5,2.5,FALSE,NA,NA
401752725,5,regular,FALSE,Utah State,Vanderbilt,SEC,Mountain West,1,P4 (SEC/Big Ten/Big 12/ACC),55,35,20,4.9,-10.4,15.3,2.5,0.22,NA,1.1,0,TRUE,-17.8,-18.900000000000002,17.8,18.900000000000002,-2.1999999999999993,2.1999999999999993,-1.0999999999999979,1.0999999999999979,-23.5,-4.599999999999998,FALSE,NA,NA
401762826,5,regular,FALSE,Eastern Michigan,Central Michigan,Mid-American,Mid-American,2,G5,24,13,11,-15.8,-13.3,-2.5,2.5,-0.15999999999999998,NA,-0.7999999999999998,0,TRUE,-0,0.7999999999999998,0,-0.7999999999999998,-11,11,-11.8,11.8,-3,-3.8,FALSE,NA,NA
401761614,5,regular,FALSE,Georgia Southern,James Madison,Sun Belt,Sun Belt,2,G5,35,10,25,7.5,-1.7,9.2,3,-0.26,NA,-1.3,0,TRUE,-12.2,-10.899999999999999,12.2,10.899999999999999,-12.8,12.8,-14.100000000000001,14.100000000000001,-14.5,-3.6000000000000014,FALSE,NA,NA
401761616,5,regular,FALSE,Arkansas State,Louisiana Monroe,Sun Belt,Sun Belt,2,G5,28,16,12,-16.7,-9.9,-6.799999999999999,2.5,0,NA,0,0,TRUE,4.299999999999999,4.299999999999999,-4.299999999999999,-4.299999999999999,-16.299999999999997,16.299999999999997,-16.299999999999997,16.299999999999997,-1.5,-5.799999999999999,TRUE,away,FALSE
401752852,5,regular,FALSE,Ohio State,Washington,Big Ten,Big Ten,1,P4 (SEC/Big Ten/Big 12/ACC),6,24,-18,3.1,31.2,-28.099999999999998,3.5,0.07,NA,0.35000000000000003,0,TRUE,24.599999999999998,24.249999999999996,-24.599999999999998,-24.249999999999996,-6.599999999999998,6.599999999999998,-6.2499999999999964,6.2499999999999964,9.5,-14.749999999999996,FALSE,NA,NA
401756907,5,regular,FALSE,Baylor,Oklahoma State,Big 12,Big 12,1,P4 (SEC/Big Ten/Big 12/ACC),27,45,-18,-2.6,8.4,-11,3.5,-0.07999999999999999,NA,-0.3999999999999999,0,TRUE,7.5,7.9,-7.5,-7.9,10.5,10.5,10.1,10.1,21,13.1,FALSE,NA,NA
401752853,5,regular,FALSE,Indiana,Iowa,Big Ten,Big Ten,1,P4 (SEC/Big Ten/Big 12/ACC),15,20,-5,15.8,20.1,-4.300000000000001,3.5,-0.09999999999999998,NA,-0.4999999999999999,0,TRUE,0.8000000000000007,1.3000000000000007,-0.8000000000000007,-1.3000000000000007,4.199999999999999,4.199999999999999,3.6999999999999993,3.6999999999999993,9.5,8.2,TRUE,home,TRUE
401754544,5,regular,FALSE,Cal,Boston College,ACC,ACC,1,P4 (SEC/Big Ten/Big 12/ACC),24,28,-4,1.2,4,-2.8,2.5,0.1,NA,0.5,0,TRUE,0.2999999999999998,-0.20000000000000018,-0.2999999999999998,0.20000000000000018,3.7,3.7,4.2,4.2,-6,-5.8,TRUE,away,TRUE
401760380,5,regular,FALSE,San Diego State,Northern Illinois,Mid-American,Mountain West,2,G5,3,6,-3,-3.5,-15.4,11.9,3,0.09999999999999999,NA,0.49999999999999994,0,TRUE,-14.9,-15.4,14.9,15.4,17.9,17.9,18.4,18.4,1.5,16.9,FALSE,NA,NA
401752851,5,regular,FALSE,UCLA,Northwestern,Big Ten,Big Ten,1,P4 (SEC/Big Ten/Big 12/ACC),17,14,3,-8.2,-1.3,-6.8999999999999995,2.5,-0.04999999999999999,NA,-0.24999999999999994,0,TRUE,4.3999999999999995,4.6499999999999995,-4.3999999999999995,-4.6499999999999995,-7.3999999999999995,7.3999999999999995,-7.6499999999999995,7.6499999999999995,-6,-10.649999999999999,TRUE,away,TRUE
401762824,5,regular,FALSE,Akron,Toledo,Mid-American,Mid-American,2,G5,45,3,42,-2.5,-17.9,15.399999999999999,3,-0.09000000000000001,NA,-0.45000000000000007,0,TRUE,-18.4,-17.95,18.4,17.95,-23.6,23.6,-24.05,24.05,-21.5,-3.5500000000000007,FALSE,NA,NA
401757170,5,regular,FALSE,UConn,Buffalo,Mid-American,FBS Independents,2,G5,17,20,-3,-4,1.5,-5.5,2.5,-0.35,NA,-1.75,0,TRUE,3,4.75,-3,-4.75,0,0,-1.75,1.75,3,-1.75,FALSE,NA,NA
401756908,5,regular,FALSE,Utah,West Virginia,Big 12,Big 12,1,P4 (SEC/Big Ten/Big 12/ACC),14,48,-34,2.1,7.7,-5.6,4,-0.18999999999999997,NA,-0.9499999999999998,0,TRUE,1.5999999999999996,2.55,-1.5999999999999996,-2.55,32.4,32.4,31.45,31.45,13.5,10.95,TRUE,home,FALSE
401752719,5,regular,FALSE,LSU,Ole Miss,SEC,SEC,1,P4 (SEC/Big Ten/Big 12/ACC),24,19,5,27.9,15.9,11.999999999999998,3.5,0.29,NA,1.45,0,TRUE,-15.499999999999998,-16.949999999999996,15.499999999999998,16.949999999999996,10.499999999999998,10.499999999999998,11.949999999999996,11.949999999999996,-2.5,14.449999999999996,FALSE,NA,NA
401752724,5,regular,FALSE,Auburn,Texas A&M,SEC,SEC,1,P4 (SEC/Big Ten/Big 12/ACC),16,10,6,17,9.5,7.5,4.5,0.13,NA,0.65,0,TRUE,-12,-12.65,12,12.65,6,6,6.65,6.65,-6.5,6.15,TRUE,home,FALSE
401762473,5,regular,FALSE,Rice,Navy,American Athletic,American Athletic,2,G5,21,13,8,3.5,-11.4,14.9,3,0.19999999999999998,NA,0.9999999999999999,0,TRUE,-17.9,-18.9,17.9,18.9,9.899999999999999,9.899999999999999,10.899999999999999,10.899999999999999,-14,4.899999999999999,FALSE,NA,NA
401760378,5,regular,FALSE,Hawaii,Air Force,Mountain West,Mountain West,2,G5,35,44,-9,-11.7,-10.9,-0.7999999999999989,3,0.35,NA,1.75,0,TRUE,-2.200000000000001,-3.950000000000001,2.200000000000001,3.950000000000001,11.200000000000001,11.200000000000001,12.950000000000001,12.950000000000001,-7,-3.049999999999999,FALSE,NA,NA
401757274,5,regular,FALSE,New Mexico State,New Mexico,Mountain West,Conference USA,2,G5,38,20,18,-14.8,-19,4.199999999999999,2.5,0.15999999999999998,NA,0.7999999999999998,0,TRUE,-6.699999999999999,-7.499999999999999,6.699999999999999,7.499999999999999,-11.3,11.3,-10.5,10.5,-16.5,-9,TRUE,away,FALSE
401762474,5,regular,FALSE,Tulane,Tulsa,American Athletic,American Athletic,2,G5,14,31,-17,-20.6,5.7,-26.3,3,-0.11,NA,-0.55,0,TRUE,23.3,23.85,-23.3,-23.85,-6.300000000000001,6.300000000000001,-6.850000000000001,6.850000000000001,14.5,-9.350000000000001,TRUE,away,TRUE
401752720,5,regular,FALSE,Tennessee,Mississippi State,SEC,SEC,1,P4 (SEC/Big Ten/Big 12/ACC),34,41,-7,-4.1,22,-26.1,3.5,-0.13000000000000003,NA,-0.6500000000000001,0,TRUE,22.6,23.25,-22.6,-23.25,-15.600000000000001,15.600000000000001,-16.25,16.25,7.5,-15.75,FALSE,NA,NA
401757270,5,regular,FALSE,Middle Tennessee,Kennesaw State,Conference USA,Conference USA,2,G5,24,16,8,-25.1,-24.4,-0.7000000000000028,2.5,-0.06,NA,-0.3,0,TRUE,-1.7999999999999972,-1.4999999999999971,1.7999999999999972,1.4999999999999971,-6.200000000000003,6.200000000000003,-6.500000000000003,6.500000000000003,-7,-5.500000000000003,TRUE,away,FALSE
401757271,5,regular,FALSE,Liberty,Old Dominion,Sun Belt,Conference USA,2,G5,21,7,14,-6,0.2,-6.2,2.5,-0.11000000000000001,NA,-0.55,0,TRUE,3.7,4.25,-3.7,-4.25,-17.7,17.7,-18.25,18.25,-14.5,-18.75,FALSE,NA,NA
401756904,5,regular,FALSE,Arizona,Iowa State,Big 12,Big 12,1,P4 (SEC/Big Ten/Big 12/ACC),39,14,25,10.3,-2.8,13.100000000000001,3.5,-0.010000000000000009,NA,-0.050000000000000044,0,TRUE,-16.6,-16.55,16.6,16.55,-8.399999999999999,8.399999999999999,-8.45,8.45,-4,12.55,FALSE,NA,NA
401757269,5,regular,FALSE,Jacksonville State,Southern Miss,Sun Belt,Conference USA,2,G5,42,25,17,-25.6,-1,-24.6,3,-0.06,NA,-0.3,0,TRUE,21.6,21.900000000000002,-21.6,-21.900000000000002,-38.6,38.6,-38.900000000000006,38.900000000000006,-4.5,-26.400000000000002,FALSE,NA,NA
401762472,5,regular,FALSE,Memphis,FAU,American Athletic,American Athletic,2,G5,26,55,-29,-12.7,9.6,-22.299999999999997,2.5,0.03,NA,0.15,0,TRUE,19.799999999999997,19.65,-19.799999999999997,-19.65,9.200000000000003,9.200000000000003,9.350000000000001,9.350000000000001,14,-5.649999999999999,TRUE,away,TRUE
401754548,5,regular,FALSE,Virginia Tech,NC State,ACC,ACC,1,P4 (SEC/Big Ten/Big 12/ACC),21,23,-2,3.9,10,-6.1,3,0.04999999999999999,NA,0.24999999999999994,0,TRUE,3.0999999999999996,2.8499999999999996,-3.0999999999999996,-2.8499999999999996,-1.0999999999999996,1.0999999999999996,-0.8499999999999996,0.8499999999999996,-10,-12.85,FALSE,NA,NA
401754549,5,regular,FALSE,San Jose State,Stanford,ACC,Mountain West,1,P4 (SEC/Big Ten/Big 12/ACC),30,29,1,-8.2,-5.5,-2.6999999999999993,3,-0.15,NA,-0.75,0,TRUE,-0.3000000000000007,0.4499999999999993,0.3000000000000007,-0.4499999999999993,-0.6999999999999993,0.6999999999999993,-1.4499999999999993,1.4499999999999993,-3,-3.4499999999999993,FALSE,NA,NA
401752854,5,regular,FALSE,Oregon,Penn State,Big Ten,Big Ten,1,P4 (SEC/Big Ten/Big 12/ACC),24,30,-6,24.6,26,-1.3999999999999986,4,-0.010000000000000009,NA,-0.050000000000000044,0,TRUE,-2.6000000000000014,-2.5500000000000016,2.6000000000000014,2.5500000000000016,8.600000000000001,8.600000000000001,8.55,8.55,-3.5,-0.9499999999999984,FALSE,NA,NA
401760379,5,regular,FALSE,Appalachian State,Boise State,Mountain West,Sun Belt,2,G5,47,14,33,10.1,-8.1,18.2,4,0.020000000000000018,NA,0.10000000000000009,0,TRUE,-22.2,-22.3,22.2,22.3,-10.8,10.8,-10.7,10.7,-16.5,5.800000000000001,TRUE,home,TRUE
401752721,5,regular,FALSE,UMass,Missouri,SEC,Mid-American,1,P4 (SEC/Big Ten/Big 12/ACC),42,6,36,14,-21.9,35.9,3,-0.02000000000000001,NA,-0.10000000000000006,0,TRUE,-38.9,-38.8,38.9,38.8,2.8999999999999986,2.8999999999999986,2.799999999999997,2.799999999999997,-44.5,-5.700000000000003,TRUE,away,TRUE
401752718,5,regular,FALSE,Alabama,Georgia,SEC,SEC,1,P4 (SEC/Big Ten/Big 12/ACC),21,24,-3,24.3,25,-0.6999999999999993,4.5,0.07999999999999999,NA,0.3999999999999999,0,TRUE,-3.8000000000000007,-4.200000000000001,3.8000000000000007,4.200000000000001,6.800000000000001,6.800000000000001,7.200000000000001,7.200000000000001,-2.5,1.700000000000001,FALSE,NA,NA
401752950,5,regular,FALSE,Washington State,Colorado State,Mountain West,Pac-12,2,G5,3,20,-17,-5.7,1.3,-7,3,0.16999999999999998,NA,0.8499999999999999,0,TRUE,4,3.1500000000000004,-4,-3.1500000000000004,13,13,13.85,13.85,-4.5,-7.65,TRUE,away,TRUE
401752722,5,regular,FALSE,Kentucky,South Carolina,SEC,SEC,1,P4 (SEC/Big Ten/Big 12/ACC),35,13,22,16.9,5.5,11.399999999999999,3.5,-0.06999999999999999,NA,-0.35,0,TRUE,-14.899999999999999,-14.549999999999999,14.899999999999999,14.549999999999999,-7.100000000000001,7.100000000000001,-7.450000000000001,7.450000000000001,-5.5,9.049999999999999,TRUE,home,TRUE
401761615,5,regular,FALSE,Marshall,Louisiana,Sun Belt,Sun Belt,2,G5,54,51,3,4.8,3.1,1.6999999999999997,3.5,-0.01999999999999999,NA,-0.09999999999999995,0,TRUE,-5.199999999999999,-5.1,5.199999999999999,5.1,2.1999999999999993,2.1999999999999993,2.0999999999999996,2.0999999999999996,2.5,7.6,TRUE,home,TRUE
401757272,5,regular,FALSE,Louisiana Tech,UTEP,Conference USA,Conference USA,2,G5,11,30,-19,-22.7,-11.6,-11.1,2.5,-0.07,NA,-0.35000000000000003,0,TRUE,8.6,8.95,-8.6,-8.95,10.4,10.4,10.05,10.05,3.5,-5.449999999999999,TRUE,away,TRUE
401756903,5,regular,FALSE,BYU,Colorado,Big 12,Big 12,1,P4 (SEC/Big Ten/Big 12/ACC),21,24,-3,8.1,15.3,-7.200000000000001,3.5,0.01999999999999999,NA,0.09999999999999995,0,TRUE,3.700000000000001,3.6000000000000014,-3.700000000000001,-3.6000000000000014,-0.7000000000000011,0.7000000000000011,-0.6000000000000014,0.6000000000000014,6.5,2.8999999999999986,FALSE,NA,NA
401757275,6,regular,FALSE,Sam Houston,New Mexico State,Conference USA,Conference USA,2,G5,37,10,27,-19,-6.9,-12.1,2.5,-0.07999999999999997,NA,-0.39999999999999986,0,TRUE,9.6,10,-9.6,-10,-36.6,36.6,-37,37,2.5,-7.5,TRUE,away,FALSE
401762475,6,regular,FALSE,Charlotte,South Florida,American Athletic,American Athletic,2,G5,54,26,28,-2.3,-15.3,13,2.5,0.11999999999999998,NA,0.5999999999999999,0,TRUE,-15.5,-16.1,15.5,16.1,-12.5,12.5,-11.899999999999999,11.899999999999999,-27.5,-11.399999999999999,TRUE,away,FALSE
401760384,6,regular,FALSE,New Mexico,San Jose State,Mountain West,Mountain West,2,G5,35,28,7,-5.5,-14.8,9.3,2.5,0.07,NA,0.35000000000000003,0,TRUE,-11.8,-12.15,11.8,12.15,4.800000000000001,4.800000000000001,5.15,5.15,-1.5,10.65,TRUE,home,TRUE
401760382,6,regular,FALSE,Colorado State,San Diego State,Mountain West,Mountain West,2,G5,45,24,21,-15.4,-5.7,-9.7,3,-0.24,NA,-1.2,0,TRUE,6.699999999999999,7.899999999999999,-6.699999999999999,-7.899999999999999,-27.7,27.7,-28.9,28.9,-4.5,-12.399999999999999,FALSE,NA,NA
401756909,6,regular,FALSE,West Virginia,BYU,Big 12,Big 12,1,P4 (SEC/Big Ten/Big 12/ACC),38,24,14,15.3,2.1,13.200000000000001,3.5,0.07999999999999999,NA,0.3999999999999999,0,TRUE,-16.700000000000003,-17.1,16.700000000000003,17.1,2.700000000000003,2.700000000000003,3.1000000000000014,3.1000000000000014,-19.5,-2.3999999999999986,FALSE,NA,NA
401752861,6,regular,FALSE,Illinois,Purdue,Big Ten,Big Ten,1,P4 (SEC/Big Ten/Big 12/ACC),27,43,-16,-16.2,9.6,-25.799999999999997,2.5,-0.029999999999999985,NA,-0.1499999999999999,0,TRUE,23.299999999999997,23.449999999999996,-23.299999999999997,-23.449999999999996,-7.299999999999997,7.299999999999997,-7.449999999999996,7.449999999999996,7,-16.449999999999996,FALSE,NA,NA
401760381,6,regular,FALSE,Air Force,Navy,American Athletic,Mountain West,2,G5,34,31,3,3.5,-11.7,15.2,3,-0.18999999999999997,NA,-0.9499999999999998,0,TRUE,-18.2,-17.25,18.2,17.25,15.2,15.2,14.25,14.25,-13.5,3.75,FALSE,NA,NA
401762830,6,regular,FALSE,Ohio,Ball State,Mid-American,Mid-American,2,G5,20,14,6,-19.8,2.3,-22.1,2.5,-0.16,NA,-0.8,0,TRUE,19.6,20.400000000000002,-19.6,-20.400000000000002,-25.6,25.6,-26.400000000000002,26.400000000000002,14,-6.400000000000002,TRUE,away,FALSE
401754552,6,regular,FALSE,Clemson,North Carolina,ACC,ACC,1,P4 (SEC/Big Ten/Big 12/ACC),10,38,-28,5,13.3,-8.3,3,-0.06000000000000001,NA,-0.30000000000000004,0,TRUE,5.300000000000001,5.600000000000001,-5.300000000000001,-5.600000000000001,22.7,22.7,22.4,22.4,15.5,9.899999999999999,TRUE,home,FALSE
401756912,6,regular,FALSE,Iowa State,Cincinnati,Big 12,Big 12,1,P4 (SEC/Big Ten/Big 12/ACC),38,30,8,-0.1,10.3,-10.4,3,0.21999999999999997,NA,1.0999999999999999,0,TRUE,7.4,6.300000000000001,-7.4,-6.300000000000001,-15.4,15.4,-14.3,14.3,-1.5,-7.800000000000001,TRUE,away,FALSE
401752728,6,regular,FALSE,Kentucky,Georgia,SEC,SEC,1,P4 (SEC/Big Ten/Big 12/ACC),35,14,21,24.3,5.5,18.8,4.5,0.10000000000000002,NA,0.5000000000000001,0,TRUE,-23.3,-23.8,23.3,23.8,2.3000000000000007,2.3000000000000007,2.8000000000000007,2.8000000000000007,-19.5,4.300000000000001,FALSE,NA,NA
401754550,6,regular,FALSE,Boston College,Pittsburgh,ACC,ACC,1,P4 (SEC/Big Ten/Big 12/ACC),48,7,41,4.9,1.2,3.7,3,-0.11,NA,-0.55,0,TRUE,-6.7,-6.15,6.7,6.15,-34.3,34.3,-34.85,34.85,-7,-0.8499999999999996,FALSE,NA,NA
401762476,6,regular,FALSE,Army,UAB,American Athletic,American Athletic,2,G5,13,31,-18,-11.3,9.2,-20.5,2.5,0.15000000000000002,NA,0.7500000000000001,0,TRUE,18,17.25,-18,-17.25,0,0,0.75,0.75,6.5,-10.75,TRUE,away,TRUE
401756911,6,regular,FALSE,Kansas State,Baylor,Big 12,Big 12,1,P4 (SEC/Big Ten/Big 12/ACC),35,34,1,8.4,14.1,-5.699999999999999,3,0.04000000000000001,NA,0.20000000000000004,0,TRUE,2.6999999999999993,2.499999999999999,-2.6999999999999993,-2.499999999999999,-3.6999999999999993,3.6999999999999993,-3.499999999999999,3.499999999999999,-4.5,-6.999999999999999,TRUE,away,TRUE
401752856,6,regular,FALSE,Wisconsin,Michigan,Big Ten,Big Ten,1,P4 (SEC/Big Ten/Big 12/ACC),24,10,14,10.6,3,7.6,4,0.11,NA,0.55,0,TRUE,-11.6,-12.15,11.6,12.15,-2.4000000000000004,2.4000000000000004,-1.8499999999999996,1.8499999999999996,-17.5,-5.35,TRUE,away,TRUE
401754556,6,regular,FALSE,Wake Forest,Virginia Tech,ACC,ACC,1,P4 (SEC/Big Ten/Big 12/ACC),23,30,-7,10,-5.7,15.7,4,0.27,NA,1.35,0,TRUE,-19.7,-21.05,19.7,21.05,26.7,26.7,28.05,28.05,-4.5,16.55,FALSE,NA,NA
401762479,6,regular,FALSE,UTSA,Temple,American Athletic,American Athletic,2,G5,27,21,6,-20.3,2.2,-22.5,2.5,0.07000000000000003,NA,0.3500000000000002,0,TRUE,20,19.65,-20,-19.65,-26,26,-25.65,25.65,6.5,-13.149999999999999,FALSE,NA,NA
401762832,6,regular,FALSE,Western Michigan,UMass,Mid-American,Mid-American,3,Independent,3,21,-18,-21.9,-10.2,-11.7,2,0.09000000000000004,NA,0.4500000000000002,0,TRUE,9.7,9.25,-9.7,-9.25,8.3,8.3,8.75,8.75,12.5,3.25,FALSE,NA,NA
401756910,6,regular,FALSE,Oklahoma State,Arizona,Big 12,Big 12,1,P4 (SEC/Big Ten/Big 12/ACC),41,13,28,-2.8,-2.6,-0.19999999999999973,3,-1.3877787807814457e-17,NA,-6.938893903907228e-17,0,TRUE,-2.8000000000000003,-2.8000000000000003,2.8000000000000003,2.8000000000000003,-25.2,25.2,-25.2,25.2,-21.5,-18.7,FALSE,NA,NA
401752858,6,regular,FALSE,Louisiana Monroe,Northwestern,Big Ten,Sun Belt,1,P4 (SEC/Big Ten/Big 12/ACC),42,7,35,-8.2,-16.7,8.5,2.5,0.04000000000000001,NA,0.20000000000000004,0,TRUE,-11,-11.2,11,11.2,-24,24,-23.8,23.8,-12.5,-1.3000000000000007,FALSE,NA,NA
401754554,6,regular,FALSE,Virginia,Louisville,ACC,ACC,1,P4 (SEC/Big Ten/Big 12/ACC),27,30,-3,13.6,-5.1,18.7,3,-0.04000000000000001,NA,-0.20000000000000004,0,TRUE,-21.7,-21.5,21.7,21.5,24.7,24.7,24.5,24.5,-6.5,15,FALSE,NA,NA
401757165,6,regular,FALSE,Boise State,Notre Dame,FBS Independents,Mountain West,3,Independent,28,7,21,23.9,10.1,13.799999999999999,4.5,0.05999999999999997,NA,0.2999999999999998,0,TRUE,-18.299999999999997,-18.599999999999998,18.299999999999997,18.599999999999998,-2.700000000000003,2.700000000000003,-2.400000000000002,2.400000000000002,-21.5,-2.900000000000002,FALSE,NA,NA
401754555,6,regular,FALSE,Syracuse,SMU,ACC,ACC,1,P4 (SEC/Big Ten/Big 12/ACC),31,18,13,17.5,5.5,12,3,-0.060000000000000026,NA,-0.30000000000000016,0,TRUE,-15,-14.7,15,14.7,2,2,1.6999999999999993,1.6999999999999993,-17.5,-2.8000000000000007,FALSE,NA,NA
401752726,6,regular,FALSE,Vanderbilt,Alabama,SEC,SEC,1,P4 (SEC/Big Ten/Big 12/ACC),30,14,16,25,4.9,20.1,4.5,-0.36,NA,-1.7999999999999998,0,TRUE,-24.6,-22.8,24.6,22.8,8.600000000000001,8.600000000000001,6.800000000000001,6.800000000000001,-13.5,9.3,TRUE,home,TRUE
401752727,6,regular,FALSE,Texas,Florida,SEC,SEC,1,P4 (SEC/Big Ten/Big 12/ACC),29,21,8,13.8,24.1,-10.3,4,0.030000000000000013,NA,0.15000000000000008,0,TRUE,6.300000000000001,6.15,-6.300000000000001,-6.15,-14.3,14.3,-14.15,14.15,4.5,-1.6500000000000004,FALSE,NA,NA
401752857,6,regular,FALSE,Washington,Maryland,Big Ten,Big Ten,1,P4 (SEC/Big Ten/Big 12/ACC),20,24,-4,-3.9,3.1,-7,2.5,-0.07999999999999999,NA,-0.3999999999999999,0,TRUE,4.5,4.9,-4.5,-4.9,-0.5,0.5,-0.9000000000000004,0.9000000000000004,5.5,0.5999999999999996,FALSE,NA,NA
401762829,6,regular,FALSE,Central Michigan,Akron,Mid-American,Mid-American,2,G5,28,22,6,-17.9,-15.8,-2.099999999999998,2.5,-0.08000000000000002,NA,-0.4000000000000001,0,TRUE,-0.40000000000000213,-2.220446049250313e-15,0.40000000000000213,2.220446049250313e-15,-5.599999999999998,5.599999999999998,-5.999999999999998,5.999999999999998,7,7.000000000000002,TRUE,home,TRUE
