year,canonical_name,off_ppa,def_ppa,off_success_rate,def_success_rate,off_explosiveness,def_explosiveness,talent_score,talent_norm,returning_pct,retention_score,third_down_rate,off_power_success,def_power_success,off_stuff_rate,def_stuff_rate,off_line_yards,def_line_yards,turnovers,turnover_margin,pass_completion_rate,sacksOpponent
2025,Florida,0.1384801718290703,0.1715527508333777,0.42857142857142855,0.4292929292929293,1.1021389204701,1.24785095228146,NA,NA,NA,NA,0.3443708609271523,0.7631578947368421,0.8059701492537313,0.14835164835164835,0.1740139211136891,3.2744505494505494,2.7749419953596286,18,-1,0.6256684491978609,20
2025,FAU,0.15956511784403885,0.22410489488488325,0.4028384279475983,0.4372801875732708,1.3988681825818627,1.2913274634832959,NA,NA,NA,NA,0.3684210526315789,0.7704918032786885,0.8266666666666667,0.17737003058103976,0.1623931623931624,2.805810397553517,2.983974358974359,29,-21,0.6609294320137694,21
2025,FIU,0.15773049660882485,0.14993484118282963,0.40676117775354415,0.41893362350380847,1.3068324152897386,1.2703417681925178,NA,NA,NA,NA,0.35751295336787564,0.7321428571428571,0.7368421052631579,0.22538293216630198,0.16350710900473933,2.774617067833698,3.182938388625592,21,0,0.5990675990675991,23
2025,Florida State,0.3006862851121974,0.14750195778327227,0.471563981042654,0.4053708439897698,1.355618306047776,1.186272663961983,NA,NA,NA,NA,0.5063291139240507,0.7647058823529411,0.7213114754098361,0.12916666666666668,0.16355140186915887,3.4735416666666667,3.0147196261682243,19,-5,0.5899705014749262,24
2025,Fresno State,0.10281835906378448,0.08290831176170121,0.39655172413793105,0.38118214716525933,1.2095583689390217,1.169277359443657,NA,NA,NA,NA,0.3636363636363637,0.746031746031746,0.7049180327868853,0.19829424307036247,0.21394230769230768,2.8535181236673774,2.909855769230769,20,5,0.6407506702412868,19
2025,Georgia,0.24478665397599692,0.09309242357694263,0.47070506454816285,0.3866822429906542,1.14675699481001,1.1503959648044095,NA,NA,NA,NA,0.4340659340659341,0.7428571428571429,0.6875,0.19964349376114082,0.21195652173913043,3.0390374331550802,2.547554347826087,13,0,0.6882494004796164,18
2025,Georgia Southern,0.20070826731269603,0.2665698733918613,0.4411111111111111,0.4875406283856988,1.2293782122619472,1.2444500658785667,NA,NA,NA,NA,0.4469273743016759,0.7213114754098361,0.7608695652173914,0.16241299303944315,0.164969450101833,3.2164733178654292,3.35173116089613,13,6,0.6334106728538283,29
2025,Georgia State,0.13040684873003408,0.2752868149094944,0.40373395565927656,0.46217494089834515,1.2480235135280904,1.261920062212295,NA,NA,NA,NA,0.3863636363636363,0.6363636363636364,0.7761194029850746,0.19607843137254902,0.1509433962264151,2.8969187675070027,3.1576519916142556,17,-11,0.6063157894736843,19
2025,Georgia Tech,0.27210683484071746,0.1939730451453747,0.49065420560747663,0.43934040047114253,1.1652081993148538,1.244314171917572,NA,NA,NA,NA,0.461038961038961,0.6973684210526315,0.676923076923077,0.16143497757847533,0.18615751789976134,3.3621076233183858,2.9816229116945108,15,-6,0.6979695431472082,10
2025,Hawaii,0.1674201707393385,0.16330252767811196,0.4104803493449782,0.4188351920693928,1.324750488582025,1.2710958220950899,NA,NA,NA,NA,0.4494949494949495,0.6052631578947368,0.825,0.20408163265306123,0.16062176165803108,2.8355685131195334,3.2147668393782385,17,-2,0.6481481481481481,30
2025,Houston,0.10637794986538861,0.10585169098323663,0.41458333333333336,0.41189931350114417,1.2199246820166039,1.1189829754936844,NA,NA,NA,NA,0.40816326530612246,0.7391304347826086,0.7666666666666667,0.2040072859744991,0.19954128440366972,2.619672131147541,2.713073394495413,14,4,0.6419098143236074,19
2025,Illinois,0.20681263151212478,0.19243356089259836,0.4754491017964072,0.4497663551401869,1.1620713288880047,1.1801962172555276,NA,NA,NA,NA,0.42105263157894735,0.7352941176470589,0.7288135593220338,0.20374707259953162,0.17721518987341772,3.003512880562061,3.008607594936709,11,5,0.6747311827956989,32
2025,Indiana,0.34229394441434813,0.014358680659736238,0.5133887349953832,0.3436123348017621,1.2228140900166817,1.3393523894671289,NA,NA,NA,NA,0.5628140703517588,0.735632183908046,0.5961538461538461,0.139937106918239,0.2884097035040431,3.353301886792453,2.2830188679245285,8,22,0.7192118226600985,25
2025,Iowa,0.15310139195185732,0.054506213887864245,0.4409937888198758,0.386277001270648,1.099352031630837,1.0759254662120317,NA,NA,NA,NA,0.43478260869565216,0.8307692307692308,0.7017543859649122,0.14814814814814814,0.19109947643979058,3.245061728395062,2.8219895287958114,13,1,0.6293706293706294,18
2025,Iowa State,0.19141251379712307,0.09021500108382555,0.44957472660996356,0.3912483912483912,1.2087348770708186,1.208629432158159,NA,NA,NA,NA,0.3987730061349693,0.696969696969697,0.6857142857142857,0.17555555555555555,0.20821917808219179,3.037333333333333,2.8079452054794523,14,4,0.6069364161849711,22
2025,Jacksonville State,0.18687772977241676,0.1543186811659392,0.43917525773195876,0.42021276595744683,1.2517163200712607,1.295380842921947,NA,NA,NA,NA,0.3869346733668342,0.6805555555555556,0.78125,0.18078175895765472,0.20292887029288703,3.1939739413680783,2.7043933054393303,13,11,0.5945121951219512,23
2025,James Madison,0.22528729201919037,0.0017963543083685468,0.45226130653266333,0.30083234244946494,1.301125868383387,1.4181166903119042,NA,NA,NA,NA,0.4666666666666667,0.7619047619047619,0.5625,0.18588640275387264,0.2571428571428571,3.2354561101549053,2.280779220779221,16,1,0.5844155844155844,23
2025,Kansas,0.21369350938525983,0.2360851756729302,0.47903430749682335,0.41228070175438597,1.1358632225330807,1.3853292628062912,NA,NA,NA,NA,0.38926174496644295,0.7833333333333333,0.7636363636363637,0.13975903614457832,0.2091346153846154,3.5118072289156625,2.875721153846154,13,-3,0.6115942028985507,20
2025,Kansas State,0.20790395539142706,0.11925612241568531,0.40629095674967236,0.3942857142857143,1.406304050398157,1.3279512185842433,NA,NA,NA,NA,0.36942675159235666,0.671875,0.696969696969697,0.22474747474747475,0.20088300220750552,2.7962121212121214,2.719205298013245,15,11,0.5964912280701754,13
2025,Kennesaw State,0.15355523925443149,0.1657518285116354,0.41122448979591836,0.4226069246435845,1.333803710657784,1.2250389077349964,NA,NA,NA,NA,0.4,0.8064516129032258,0.6710526315789473,0.19922630560928434,0.19038461538461537,2.8669245647969053,2.9796153846153848,18,-3,0.6146572104018913,27
2025,Kent State,0.06640060961837553,0.19929457706213718,0.3468208092485549,0.4429378531073446,1.3592390800327712,1.248791336925026,NA,NA,NA,NA,0.27564102564102566,0.6363636363636364,0.6710526315789473,0.23180592991913745,0.1839323467230444,2.4315363881401617,3.0052854122621566,13,-3,0.5563139931740614,27
2025,Kentucky,0.09302832618752829,0.16990818425492812,0.4312267657992565,0.43564356435643564,1.1393383606170628,1.220459042830268,NA,NA,NA,NA,0.4025157232704403,0.7454545454545455,0.6612903225806451,0.1715686274509804,0.21394230769230768,3.1110294117647057,2.8540865384615386,22,-8,0.6239782016348774,29
2025,Liberty,0.16721795984089338,0.20393439137120084,0.43510506798516685,0.41475826972010177,1.2065728074327609,1.2998034221139554,NA,NA,NA,NA,0.4011976047904192,0.7285714285714285,0.72,0.1716101694915254,0.1773049645390071,2.879872881355932,3.143735224586288,21,-7,0.5506329113924051,25
2025,Louisiana,0.1130540749281123,0.19554706604238004,0.38498212157330153,0.46206896551724136,1.2038642539843878,1.1899627814681422,NA,NA,NA,NA,0.40625,0.7142857142857143,0.7317073170731707,0.20842105263157895,0.15966386554621848,2.895578947368421,3.298109243697479,19,-1,0.5467836257309941,24
2025,Louisiana Tech,0.1412376051561671,0.045350937095519565,0.4043778801843318,0.3706992230854606,1.2272531161111364,1.3591949110110741,NA,NA,NA,NA,0.4101123595505618,0.7288135593220338,0.6666666666666666,0.17953667953667954,0.23484848484848486,2.9905405405405405,2.6560606060606062,17,8,0.6261980830670927,22
2025,Louisville,0.1526065220667497,0.059925218249857706,0.45052386495925495,0.3643867924528302,1.2021105727566097,1.1887754398921364,NA,NA,NA,NA,0.3532934131736527,0.6447368421052632,0.7446808510638298,0.22670025188916876,0.19395465994962216,2.8115869017632242,2.7687657430730477,17,3,0.6411483253588517,24
2025,LSU,0.08697881314828318,0.08392973566420263,0.39903846153846156,0.3854289071680376,1.2222145682465233,1.2484717397284528,NA,NA,NA,NA,0.367816091954023,0.6595744680851063,0.6379310344827587,0.24216524216524216,0.2426470588235294,2.506837606837607,2.6308823529411764,14,7,0.6568848758465011,29
2025,Marshall,0.16098551382653806,0.16035640558658262,0.4385150812064965,0.3864406779661017,1.1342219061287628,1.4014801975660929,NA,NA,NA,NA,0.3515151515151515,0.6296296296296297,0.6296296296296297,0.18415841584158416,0.2106430155210643,2.960990099009901,2.629268292682927,15,6,0.6507462686567164,17
2025,Maryland,0.1135694323024665,0.11222867776240228,0.3867334167709637,0.43202764976958524,1.2935943416574829,1.2135687081968074,NA,NA,NA,NA,0.36627906976744184,0.6829268292682927,0.7777777777777778,0.18855218855218855,0.1688888888888889,2.7932659932659933,3.0753333333333335,14,7,0.5784114052953157,9
2025,UMass,-0.031023112312181675,0.26204413401436216,0.33584905660377357,0.48014018691588783,1.1779448686966616,1.1374799202803199,NA,NA,NA,NA,0.3068181818181818,0.6341463414634146,0.7536231884057971,0.2619047619047619,0.14007782101167315,2.1217261904761906,3.4025291828793773,16,-7,0.5373493975903615,33
2025,Memphis,0.24518682232728423,0.16927961159101623,0.44938820912124583,0.408675799086758,1.3094554601288195,1.287916850755471,NA,NA,NA,NA,0.4166666666666667,0.75,0.7,0.2009132420091324,0.22075055187637968,3.3164383561643835,2.519205298013245,12,7,0.6747572815533981,33
2025,Miami,0.22253070851840445,0.033814780592996904,0.4684014869888476,0.3586744639376218,1.1556325196744335,1.2637126268558088,NA,NA,NA,NA,0.465,0.8333333333333334,0.7333333333333333,0.14963503649635038,0.2149321266968326,3.1266423357664235,2.4778280542986426,15,10,0.7157258064516129,20
2025,Miami (OH),0.10172379616064092,0.08766356176020931,0.3943990665110852,0.3926247288503254,1.2061748099219114,1.1935788811857633,NA,NA,NA,NA,0.3465909090909091,0.6567164179104478,0.7419354838709677,0.18021978021978022,0.2013129102844639,3.136043956043956,2.7074398249452956,15,5,0.49728260869565216,26
